"TabName","AssumptionID","Address","Section","DataType","DefaultValue","Description"
"Other Expense Detail","OED_PER_CONTRACT","$O$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$P$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$Q$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$R$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$S$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$T$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$U$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$V$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$W$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$X$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$Y$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$Z$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_CONTRACT","$AA$5","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_PER_RECRUIT","$C$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$D$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$E$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$F$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$G$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$H$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$I$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$J$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$K$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$L$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$M$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$N$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$O$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$P$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$Q$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$R$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$S$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$T$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$U$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$V$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$W$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$X$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$Y$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$Z$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_RECRUIT","$AA$6","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_PER_TRAIN_RT","$C$8","Other Expense Detail","Number","3000",""
"Other Expense Detail","OED_NP_CLOUD","$C$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$D$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$E$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$F$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$G$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$H$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$I$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$J$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$K$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$L$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$M$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$N$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$O$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$P$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$Q$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$R$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$S$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$T$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$U$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$V$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$W$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$X$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$Y$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$Z$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_CLOUD","$AA$12","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_SAAS_RT","$C$14","Other Expense Detail","Number","5000",""
"Other Expense Detail","OED_NP_INSTECH","$C$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$D$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$E$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$F$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$G$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$H$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$I$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$J$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$K$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$L$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$M$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$N$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$O$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$P$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$Q$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$R$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$S$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$T$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$U$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$V$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$W$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$X$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$Y$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$Z$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_INSTECH","$AA$15","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CYBER","$C$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$D$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$E$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$F$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$G$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$H$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$I$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$J$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$K$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$L$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$M$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$N$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$O$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$P$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$Q$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$R$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$S$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$T$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$U$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$V$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$W$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$X$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$Y$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$Z$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_CYBER","$AA$16","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_HW_RT","$C$18","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_RENT","$C$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$D$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$E$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$F$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$G$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$H$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$I$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$J$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$K$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$L$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$M$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$N$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$O$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$P$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$Q$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$R$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$S$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$T$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$U$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$V$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$W$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$X$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$Y$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$Z$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_RENT","$AA$22","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_AUDIT","$C$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$D$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$E$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$F$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$G$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$H$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$I$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$J$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$K$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$L$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$M$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$N$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$O$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$P$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$Q$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$R$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$S$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$T$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$U$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$V$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$W$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$X$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$Y$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$Z$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_AUDIT","$AA$26","Other Expense Detail","Number","37500",""
"Other Expense Detail","OED_NP_ACTUARIAL","$C$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$D$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$E$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$F$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$G$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$H$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$I$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$J$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$K$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$L$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$M$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$N$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$O$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$P$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$Q$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$R$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$S$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$T$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$U$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$V$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$W$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$X$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$Y$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$Z$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_ACTUARIAL","$AA$27","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_LEGAL","$C$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$D$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$E$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$F$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$G$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$H$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$I$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$J$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$K$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$L$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$M$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$N$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$O$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$P$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$Q$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$R$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$S$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$T$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$U$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$V$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$W$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$X$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$Y$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$Z$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_LEGAL","$AA$28","Other Expense Detail","Number","50000",""
"Other Expense Detail","OED_NP_TAX","$C$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$D$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$E$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$F$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$G$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$H$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$I$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$J$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$K$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$L$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$M$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$N$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$O$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$P$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$Q$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$R$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$S$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$T$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$U$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$V$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$W$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$X$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$Y$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$Z$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_TAX","$AA$29","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_INSUR","$C$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$D$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$E$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$F$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$G$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$H$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$I$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$J$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$K$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$L$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$M$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$N$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$O$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$P$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$Q$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$R$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$S$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$T$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$U$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$V$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$W$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$X$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$Y$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$Z$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_INSUR","$AA$33","Other Expense Detail","Number","18750",""
"Other Expense Detail","OED_NP_TRAVEL","$C$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$D$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$E$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$F$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$G$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$H$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$I$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$J$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$K$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$L$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$M$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$N$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$O$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$P$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$Q$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$R$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$S$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$T$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$U$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$V$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$W$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$X$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$Y$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$Z$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_TRAVEL","$AA$36","Other Expense Detail","Number","15000",""
"Other Expense Detail","OED_NP_MARKETING","$C$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$D$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$E$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$F$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$G$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$H$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$I$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$J$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$K$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$L$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$M$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$N$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$O$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$P$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$Q$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$R$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$S$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$T$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$U$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$V$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$W$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$X$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$Y$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$Z$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_MARKETING","$AA$37","Other Expense Detail","Number","6250",""
"Other Expense Detail","OED_NP_REG","$C$41","Other Expense Detail","Number","7500",""
